Burst Name,x_min,y_min,x_max,y_max,num_clusters,has_multiple_clusters
GRB080212,361.8793631888725,157.73382362159526,395.7198626544025,331.4973202267209,5,True
GRB080212,291.83607720269094,68.9750686645508,339.3835666232639,322.50274454752605,5,True
GRB080212,260.4153201454564,200.2522864090769,286.9954143323397,334.6328430175781,5,True
GRB080212,273.6741965157645,63.90238898141043,378.2191728864397,414.4956272670201,5,True
GRB080218A,295.4786302433458,99.71020161828329,341.81382999863735,316.0000473732172,2,True
GRB080218A,439.6428527832031,170.06412590874567,472.3401048448351,303.16955905490454,2,True
GRB080218B,297.72396881103515,73.09129440307616,353.6154449462891,354.052229309082,2,False
GRB080229A,310.6672248840332,68.6447430451712,361.39882214864093,399.8572146097819,2,True
GRB080229A,298.11418652890336,325.60808415199403,323.696849310576,398.0950977837862,2,True
GRB080303,258.9416411643804,66.48398953814839,299.98261988440225,379.3437684524891,3,True
GRB080303,329.50642564561633,301.56200154622394,370.7491963704427,391.12706502278644,3,True
GRB080307,260.0221710205078,68.6947718858719,326.6470613479614,258.30517578125,5,True
GRB080307,334.9352077907986,137.7376480102539,372.5574645996094,251.1751234266493,5,True
GRB080307,267.7991752624512,80.88902616500854,401.0469512939453,350.03005599975586,5,True
GRB080310,273.66758092244464,67.53357267379758,306.2713394165039,357.4090814590454,2,True
GRB080310,348.001038869222,226.24294598897293,383.8174031575521,343.2731246948242,2,True
GRB080319A,382.74015669389206,219.8114180131392,402.88950417258525,335.1981700550426,2,True
GRB080319A,284.18178297833697,75.37949985411107,350.7996320026677,339.86597424018674,2,True
GRB080319B,263.02127237522853,68.9342718733118,328.13842903299536,409.57922817798374,2,False
GRB080319C,259.1061746102792,71.47726244396634,326.7516117802373,362.6909555505823,2,False
GRB080319D,271.93300955636164,109.84053203037807,347.5961696079799,294.1273890904018,5,True
GRB080319D,356.839111328125,73.33489319373821,391.09653341359103,280.7773608503671,5,True
GRB080319D,301.4843444824219,82.49985037909613,375.7508714463976,432.5016852484809,5,True
GRB080320,288.1330434359037,76.91374529325044,352.58063712486853,285.4898405808669,2,False
GRB080325,283.658942589393,80.82667032877605,342.6571091871995,279.15337626139325,2,True
GRB080325,259.4506233215332,99.96793899536134,326.8664215087891,394.44837951660156,2,True
GRB080328,262.7500988353382,68.24693081595674,304.62689694491297,391.30563285134053,5,True
GRB080328,337.2885976392169,166.21941003134086,377.05763847883355,395.4601199127907,5,True
GRB080328,316.0708691827182,307.79915013806567,331.2370615992053,391.0720972521552,5,True
GRB080328,279.1603698730469,168.75701751708985,297.20943145751954,386.37806549072263,5,True
GRB080328,272.9349594116211,67.13418388366699,388.56488037109375,403.95401763916016,5,True
GRB080330,257.3226655813364,73.74092212090122,299.7528751079853,377.157838674692,2,True
GRB080330,354.5662634277344,247.80599365234372,399.19401123046873,359.6667724609375,2,True
GRB080409,320.8328564702248,64.94546835763104,356.00620877012915,396.8481924874442,4,True
GRB080409,269.22305959065756,294.10298665364587,293.3763793945313,387.3546193440755,4,True
GRB080409,361.5226646872128,248.1134863460765,384.3702320772059,390.50252936868105,4,True
GRB080411,292.88563646589006,86.12395904177711,350.7966090611049,413.68101283482144,2,True
GRB080411,311.00650151570636,350.41534932454425,332.0318743387858,410.7266324361165,2,True
GRB080413A,293.80409358097955,205.14046810834833,329.62133241311096,388.8468279716296,3,True
GRB080413A,365.39194141734737,272.5078374689276,397.6123775135387,391.27166123823685,3,True
GRB080413A,262.39219976931207,65.3552316159619,301.7021029725367,394.4474755112006,3,True
GRB080413B,296.50035364487593,69.56210910572725,352.9491864372702,403.19631419462314,5,True
GRB080413B,296.1508913040161,66.44469332695007,328.0564384460449,404.21213722229004,5,True
GRB080413B,294.5366956922743,64.2698508368598,359.1579861111111,425.1987609863281,5,True
GRB080413B,295.41871948242186,66.25361785888671,381.4242431640625,404.71596069335936,5,True
GRB080426,310.5289828830295,67.0957260131836,342.3449951171875,383.240028889974,2,False
GRB080430,284.05928802490234,66.45020723342896,362.37655957539874,376.854323387146,2,False
GRB080503,262.64113267801577,67.55631359552933,327.3255651441671,353.3721887620829,2,False
GRB080506,123.56301234318664,76.94754292414738,157.26220468374402,368.9110365647536,2,True
GRB080506,298.93702531294394,131.0308267766779,349.0357721502131,301.3319302645597,2,True
GRB080515,285.30806778888314,66.57857248734457,366.6320763412787,355.79594950773276,4,True
GRB080515,357.3621604225852,208.41231467507106,389.8266435102983,351.5584800026634,4,True
GRB080515,199.5625,254.65625,220.8125,404.65625,4,True
GRB080516,313.40534220377606,73.39400939941406,342.85455322265625,349.11611328125,2,False
GRB080517,261.4271002875434,66.65747896830241,316.1286680433485,220.98554950290256,2,True
GRB080517,238.1588567097982,71.63413111368816,383.6646677652995,349.9299825032552,2,True
GRB080520,309.92169354413005,152.28386420172615,346.73176615947,281.875422709697,2,True
GRB080520,311.38999938964844,78.80659039815268,343.60606892903644,430.88246663411456,2,True
GRB080523,281.45862252371654,63.791841234479634,383.1448407854353,386.664555140904,3,True
GRB080523,393.2349090576172,169.13168334960938,409.7349090576172,214.00668334960938,3,True
GRB080523,284.7665702418277,68.72876679269892,373.65296373869245,249.6096416272615,3,True
GRB080602,360.32145281535827,68.23100076070644,399.0935147913491,374.24763972584793,3,True
GRB080602,262.1091215714165,108.71944398465364,318.79554748535156,380.2806894053584,3,True
GRB080602,258.89697096082904,225.70259179009327,277.3821572197809,359.22176445855035,3,True
GRB080603B,343.25014847975507,267.15148544311523,379.7109040480393,380.0312969501202,5,True
GRB080603B,258.812936062283,64.33943167792427,288.9067260742187,386.6583997938368,5,True
GRB080603B,302.03185272216797,78.25562286376953,388.23558044433594,434.19811248779297,5,True
GRB080603B,278.73799194335936,165.76723876953125,302.05302612304683,381.71059326171877,5,True
GRB080604,286.33024331797725,73.53052404652469,350.29480842922044,318.528424470321,3,True
GRB080604,392.8986317027699,186.79147061434657,409.4795781915838,291.5054168701172,3,True
GRB080604,230.8099884033203,216.70875244140626,291.47145080566406,308.6731323242187,3,True
GRB080605,284.5135932074653,67.7009649488661,374.1839382595486,407.2008327907986,4,True
GRB080605,285.871823824369,211.71895775428186,311.444587120643,397.47792170597955,4,True
GRB080607,259.82333024342853,66.66512688000986,314.5321394602458,408.9845479329427,2,True
GRB080607,302.3965091705322,357.1669521331786,327.99804941813153,401.70547167460126,2,True
GRB080613B,262.7588527513587,67.91216701009999,339.3201035209324,395.19510750148606,3,False
GRB080623,289.31882731119794,63.31796391805014,352.13051350911456,404.35108778211804,4,True
GRB080623,347.27205548967635,207.76664515904014,372.96776907784596,311.4235512869699,4,True
GRB080623,288.14696874374,70.81874045347556,353.98169884314905,303.9250018780048,4,True
GRB080701,270.70434824625653,67.44923900422596,334.1700228736514,304.77897171747117,3,True
GRB080701,269.4933654785156,51.33132629394531,346.4143493652344,421.6982727050781,3,True
GRB080702A,308.2416801452637,76.27206861055814,336.233760540302,319.09330397385816,3,False
GRB080703,312.7322037067819,69.07338836345266,351.76992278403424,324.3857330971576,2,False
GRB080707,259.63782501220703,67.25962729203076,302.5431727359169,345.9245171797903,4,True
GRB080707,351.57349457611906,119.711336496714,393.88849041913005,343.6331523173564,4,True
GRB080707,311.1798973083496,250.1341896057129,341.4369608561198,344.76499430338544,4,True
GRB080707,257.7153015136719,66.4103066580636,406.467049734933,385.5309143066406,4,True
GRB080710,326.48198890686035,66.81013298034667,360.5502471923828,271.9076795578003,4,True
GRB080710,280.3916215163011,185.00407057542068,311.6612877478966,310.9845416729267,4,True
GRB080710,322.80584513346355,63.972595977783214,357.99243977864586,377.40709431966144,4,True
GRB080714,258.7104472708195,66.12367735517786,354.11839716485207,386.9196608523105,2,False
GRB080721,259.80380591567683,66.70647453775213,287.59813954878825,402.5914605588329,2,False
GRB080723A,280.3235551550033,65.49317907779778,330.79588025681517,336.43602931245846,4,True
GRB080723A,320.37384372287323,174.4959954155816,369.57588252314815,325.6089296694155,4,True
GRB080725,329.47951896823184,70.5942940225406,380.2082320232781,375.35775258589763,2,True
GRB080725,263.46808102256375,287.9308841103001,286.2683780067846,376.65881187037417,2,True
GRB080727A,308.61670260959204,66.55650287204317,354.58082682291666,287.08018697102864,3,True
GRB080727A,463.4875013563368,150.8226860894097,493.75417073567706,296.5782470703125,3,True
GRB080727B,308.8672170639038,78.45319557189943,343.54807262420655,391.76483211517336,3,False
GRB080727C,273.2993389311291,76.0450926281157,348.4444657583085,379.87771800207713,2,True
GRB080727C,256.2650156021118,260.7861137390137,277.321928024292,384.7668113708496,2,True
GRB080802,265.3956002129449,69.32591226365831,309.76731957329645,247.54711235894098,2,True
GRB080802,265.7892320421007,71.3978008694119,378.25446234809027,350.5863274468316,2,True
GRB080804,259.45631051570814,67.09647186766279,309.5204526211353,387.385622065118,2,True
GRB080804,234.75161743164062,301.3676452636719,248.99980926513672,388.37403106689453,2,True
GRB080805,260.72021342432777,67.31244490867438,348.82892342500907,356.6186196970385,3,False
GRB080810,365.7246139988755,241.25599161783856,395.5779335715554,359.84122628876656,3,True
GRB080810,291.0995950819571,80.61587041540992,344.09122013140325,357.8817420669749,3,True
GRB080903,261.14821555397725,65.3898526538502,361.0777886130593,367.72660688920456,2,True
GRB080903,405.26536342075894,258.6546216692243,446.2839791434152,379.172607421875,2,True
GRB080905A,314.81165364583336,66.42159898546007,343.0642496744792,361.92143079969617,3,True
GRB080905A,403.8883285522461,317.2775421142578,415.60399627685547,348.0399169921875,3,True
GRB080905A,237.34632873535156,301.28160858154297,284.5288543701172,379.38194274902344,3,True
GRB080905B,314.1663662380642,200.85980190700957,348.0543640136719,303.6916483561198,5,True
GRB080905B,256.3128168015253,69.90742610749747,291.8216828845797,306.66049811953593,5,True
GRB080905B,200.4022560119629,396.3376693725586,348.2893409729004,407.35399627685547,5,True
GRB080905B,264.72416347927515,73.18956375122072,317.1041259765625,426.3197021484375,5,True
GRB080906,312.84505415935905,67.95988059530453,369.3807622169962,352.7757369060906,2,True
GRB080906,279.7901275634766,221.37310028076172,305.8305389404297,356.51292419433594,2,True
GRB080913,308.944411666305,76.2518349400273,357.70320920591,366.5189367223669,2,False
GRB080915A,303.47540154255614,104.6036611207774,352.4204230510013,290.6748880735585,2,False
GRB080915B,304.24832222678447,66.14782697504216,344.0433606234464,398.05921311811966,2,False
GRB080916A,260.53699951171876,65.88029759724941,322.4435845269097,397.1894422743056,2,True
GRB080916A,286.6500542380593,196.04279119318187,336.2781455300071,383.52989335493606,2,True
GRB080916B,262.22122785780164,65.89116234249538,327.46363067626953,276.0783297220866,5,True
GRB080916B,262.12499237060547,57.50504207611085,358.6239776611328,412.12902069091797,5,True
GRB080916B,332.52714987362134,153.7491387759938,369.50779454848345,280.8288412655101,5,True
GRB080919,321.9768311873726,64.91404309480089,347.0816749904467,370.3243030050526,2,True
GRB080919,426.9757080078125,252.46571132114954,446.2464120047433,355.8187822614397,2,True
GRB080928,318.96345862563777,66.20501218523299,357.7090584891183,377.38767102299903,2,True
GRB080928,270.2046619762074,302.2706382057884,299.8519592285156,375.7049449573864,2,True
GRB081007,308.2279058962452,67.82559904760244,373.39674159458707,365.1113623794244,2,False
GRB081008,317.55757230870864,255.86505710377412,335.72993558995864,372.0866376091452,2,True
GRB081008,305.81411199460086,85.92368505192897,345.74011616323185,368.556709377245,2,True
GRB081011,268.2878723144531,69.7899398803711,408.94786834716797,372.3000259399414,3,True
GRB081011,291.19408235095796,89.57957603817894,342.2536461239769,178.42230115618025,3,True
GRB081012,314.233447265625,66.60493884616429,395.41671278211805,355.5093967013889,2,True
GRB081012,249.56810413707387,235.89960271661937,283.7627064098011,356.45166015625,2,True
GRB081016B,316.4915890577363,159.6612381353611,345.2471209270198,263.66908115293916,2,True
GRB081016B,309.5465829031808,74.98391505650112,329.9366149902344,426.73549543108254,2,True
GRB081022,270.59964865826544,70.29772973567881,351.6546078945728,308.74899551716254,2,False
GRB081024A,315.3074493408203,67.14339994347614,344.9844512939453,360.36590576171875,2,False
GRB081028A,286.1124596756496,84.10077032882177,325.38293422741833,300.6530230232839,2,False
GRB081029,279.26203849098897,73.95294952392578,330.10192454944956,265.6703047318892,3,False
GRB081101,316.5557900453225,66.97457768366887,340.7889075646034,281.11576334635413,4,True
GRB081101,312.70384216308594,60.256839752197266,340.47727966308594,424.1977284749349,4,True
GRB081102,281.66820192337036,65.54660904407501,355.50060272216797,329.86342573165894,5,True
GRB081102,261.72429838634673,159.80718630836122,289.97746712820873,336.18106369745163,5,True
GRB081102,271.53101603190106,61.32877508799234,370.3109130859375,423.45195261637366,5,True
GRB081104,293.7357501594388,71.59397304301358,371.03369576590404,342.3677511409837,2,True
GRB081104,322.7293273925781,187.52765960693358,342.56048583984375,333.7761749267578,2,True
GRB081105A,301.8711015855944,65.48411116728911,355.13132456186656,417.56388318860854,2,False
GRB081109A,280.0468696594238,67.14521265029907,318.5026496887207,303.2121416091919,5,True
GRB081109A,272.99244689941406,62.69854845319475,322.4073704310826,412.9851640973772,5,True
GRB081118,290.1125,315.15,346.9125,390.15,2,True
GRB081118,281.2061566804585,77.29054037729901,380.40706487287554,278.611253437243,2,True
GRB081121,299.6468088785807,74.328209177653,373.321826171875,336.8555447896322,2,False
GRB081126,263.00623858416526,314.1638014051648,287.35525399667245,387.19556681315106,3,True
GRB081126,281.125462251551,67.167661629471,333.7691536697687,391.0126764634076,3,True
GRB081126,335.7447445518093,162.6992426420513,374.7298977500514,387.9512545936986,3,True
GRB081127,303.4948818125623,74.90394567936025,364.4993032901845,294.29092602019614,2,False
GRB081128,322.38244369182183,66.58780921773707,384.6467616304438,341.8296112709857,2,True
GRB081128,314.1784144810268,219.9404307774135,346.135744367327,338.2149113246373,2,True
GRB081203A,273.5798093105884,71.70019669228411,319.36544929666724,370.7489468188996,2,False
GRB081210,376.8370555530895,295.4496668035334,406.4752003062855,348.8945243141868,5,True
GRB081210,268.69964159451996,70.29713953458345,322.63956744854266,360.8513817420373,5,True
GRB081210,246.97368774414062,244.0513946533203,301.0122375488281,346.60329818725586,5,True
GRB081211A,299.3125,183.0546875,323.3125,245.8046875,3,True
GRB081211A,313.8329055786133,67.03444728851318,348.02619018554685,291.8661949157715,3,True
GRB081211A,315.3910369873047,66.14907582600911,361.55724080403644,419.64488220214844,3,True
GRB081221,272.42273677479136,66.68536535176368,326.24990151145244,411.04424424604935,3,True
GRB081221,262.36433639526365,327.2164352416993,280.21517181396484,409.9515716552734,3,True
GRB081222,261.7168717817827,67.09563220630997,327.1882386641069,407.1417964588512,2,True
GRB081222,326.49257114955356,369.4107753208705,349.0945521763393,409.39805385044644,2,True
GRB081226A,390.10605123768676,185.6164623758067,412.79748269786006,353.5469798212466,4,True
GRB081226A,313.85496683323635,66.81678244408144,343.67090622922206,357.2548808645695,4,True
GRB081226A,179.4980977376302,269.8563741048177,221.20354461669922,375.606938680013,4,True
GRB081228,312.70149712813526,67.25798044706644,344.24740038420026,279.601318359375,4,True
GRB081228,311.9940761990017,59.17178853352864,346.3678724500868,432.34355672200525,4,True
GRB081230,293.3064664204915,176.92617861429846,317.1315727233887,310.4890594482422,4,True
GRB081230,334.27865131084735,72.87364089183316,393.76725416917066,287.7482061141577,4,True
GRB081230,331.3292682354267,65.14292702308069,384.28639338566705,397.8981065016527,4,True
GRB090102,275.9609106031515,77.41274791652873,352.1421291545286,367.19487232272905,2,True
GRB090102,352.07040543989706,213.79041082208806,377.96171431107956,367.6070764715021,2,True
GRB090107A,288.2177101135254,67.11107416152952,321.2898826599121,323.9496551513672,3,True
GRB090107A,333.1916943718405,167.1554385914522,367.4477736529182,324.78028869628906,3,True
GRB090107A,303.07511138916016,78.88163185119629,339.17102813720703,423.1820831298828,3,True
GRB090111,288.1609836154514,52.806456883748375,367.75104437934027,431.5658942328559,4,True
GRB090111,265.7137744301244,118.70828668694749,309.75232094212583,336.1275241249486,4,True
GRB090111,310.6958521967349,70.45027757727584,374.4196525242018,330.28004256538725,4,True
GRB090113,301.4508463541667,66.20383954048157,348.90006891886395,374.31669934590656,2,True
GRB090113,334.80866568429127,171.89815085274833,355.1038055419922,365.7682887486049,2,True
GRB090123,276.1780856662326,66.627126566569,342.22192043728296,323.7832027859158,3,True
GRB090123,265.5232747395833,216.41325208875867,303.9000362820095,326.92103407118054,3,True
GRB090129,267.65117313550866,64.62225549117379,359.0422542406165,391.8189717168393,2,False
GRB090201,282.2315616183811,70.74430058797202,347.7415584988064,389.96389838324654,2,True
GRB090201,347.3588126046317,297.05989510672435,383.97205897739957,387.9729701450893,2,True
GRB090205,297.90889204309343,67.30884746795006,359.2605298630735,309.6354201296543,3,False
GRB090301A,299.6661383181202,66.3734357405682,347.3513407804528,409.1614809620137,4,True
GRB090301A,263.7251868614784,383.13722581129815,278.74949763371393,408.3518301156851,4,True
GRB090301A,304.2932118007115,201.42278562273302,334.4581811087472,404.5995843069894,4,True
GRB090305A,315.66512262253536,66.42446708679199,341.9065944126674,301.49714224679127,2,True
GRB090305A,311.733544921875,59.08354721069336,345.22026977539065,422.869580078125,2,True
GRB090307A,479.2876892089844,120.1424893465909,500.28065629438925,274.7366319136186,3,True
GRB090307A,300.4679814780631,92.77313139380477,354.8982767244665,278.8746557468321,3,True
GRB090307A,155.25,167.0500030517578,174.75,246.5500030517578,3,True
GRB090308A,283.7224778800175,117.110985920347,344.7782087654903,256.5692354399582,2,True
GRB090308A,479.8266296386719,154.2608757019043,497.2172393798828,235.2993278503418,2,True
GRB090309A,310.6727278466318,71.69288351021561,339.4344649969363,329.53807845770143,2,False
GRB090313,270.8904841496394,67.41048460740309,354.0989778958834,380.7430185171274,2,True
GRB090313,289.4244276837605,86.16657936282274,338.37478712128427,264.8524836098275,2,True
GRB090401A,332.41174381337265,68.47889019580603,379.13285989964265,400.6611545643908,3,True
GRB090401A,275.87845318134015,372.6780160757212,302.87627939077527,405.8884605994591,3,True
GRB090401A,335.0421562194824,265.07241185506183,351.39636103312176,388.9020360310872,3,True
GRB090401B,258.4975649515788,66.19957049687703,288.7044366200765,413.630677541097,2,True
GRB090401B,306.85804443359376,408.4486755371094,306.85804443359376,408.44867553710935,2,True
GRB090404,338.7201874831627,171.27202053727774,354.60958967537715,372.3563032479122,5,True
GRB090404,286.3627818714489,65.90927964990796,356.23570043390447,383.73570390181106,5,True
GRB090404,277.77480087280276,224.09835929870604,305.74498748779297,363.896297454834,5,True
GRB090404,398.7686854771205,310.8008684430804,414.17134748186385,361.70626395089283,5,True
GRB090407,260.11085205078126,65.60240147908527,281.7350606282552,315.5221883138021,5,True
GRB090407,267.5755874633789,64.57423000335692,298.6792724609375,408.5659194946289,5,True
GRB090407,319.7707353071733,140.43559542569247,339.25598699396306,382.2930575284091,5,True
GRB090407,312.7040100097656,131.1379658381144,330.6533953348796,308.3092486063639,5,True
GRB090410,349.1910539899554,244.02481820242747,398.1958653041295,374.3577130998884,5,True
GRB090410,284.1179885864258,67.41301644366722,336.87325718091887,379.02258566151494,5,True
GRB090410,252.15776933942522,290.7604210263207,274.65656752813436,372.82882109142486,5,True
GRB090410,554.0850677490234,329.8320007324219,577.7554779052734,426.38877868652344,5,True
GRB090417A,313.0767554306402,72.0170728171744,336.9305144519341,327.4396734470274,2,False
GRB090417B,286.9409039815267,66.85396067301433,348.7178370157878,389.66186269124347,4,True
GRB090417B,305.5951714766653,82.87726673326995,342.8206048262747,275.56728242572984,4,True
GRB090418A,315.0553301642923,108.54564936020795,388.0590506160961,347.4457002527574,5,True
GRB090418A,263.64278623792865,66.43460167778862,298.89684973822705,354.9150390625,5,True
GRB090418A,266.8409532819475,64.48938642229352,389.1811850411551,371.0422123500279,5,True
GRB090419,263.8485412597656,67.14351425170898,295.8446380615234,395.3637176513672,5,True
GRB090419,326.8179743149701,78.11492336497588,360.37896728515625,279.1503870346967,5,True
GRB090419,261.41590319181745,71.31770686099404,294.67350849352385,280.8651966295744,5,True
GRB090419,336.8646046031605,94.17551144686612,366.4726285067471,401.10860096324575,5,True
GRB090419,269.92845916748047,68.90309143066406,403.71402740478516,417.6936721801758,5,True
GRB090422,334.14266793387276,212.17956063406805,361.8725891113281,384.9122968401228,4,True
GRB090422,301.3835678100586,65.78354398409523,331.994904200236,392.01043065388996,4,True
GRB090423,294.0238904766008,79.61110492781097,361.04497213924634,369.6307618384268,2,False
GRB090424,261.44440714518225,68.40331943829861,298.2663167317708,411.9191354115804,2,True
GRB090424,306.02485438755576,391.69908142089844,330.2517362322126,411.943601335798,2,True
GRB090426,315.68728832488364,66.20041072114984,343.5845707020861,369.6388322546127,2,False
GRB090429A,261.28482024523674,65.90751562313157,300.5583421356824,357.18392290387834,2,False
GRB090429B,309.7880831631747,65.39918326789682,350.88127205588603,366.2601061734286,2,False
GRB090509,273.7941360473633,234.88461303710938,301.8084945678711,378.2514343261719,3,True
GRB090509,361.98231336805554,133.59425756666394,385.4226396348741,353.5960744222005,3,True
GRB090509,277.90529843594163,68.52400045191986,317.12441107567315,363.9283232993268,3,True
GRB090510,305.35509805118335,68.52344277325798,338.97961246266084,374.3506451775046,2,True
GRB090510,301.9444181002103,62.207310309776894,337.579594538762,417.7077143742488,2,True
GRB090515,318.62827445365286,106.46453713081978,340.9570238268053,284.7340731234164,2,True
GRB090515,315.2959899902344,80.12576075962612,339.27601841517856,402.060555594308,2,True
GRB090516A,271.37015976444366,74.79133987426755,327.8798084874307,348.89448842694685,2,True
GRB090516A,341.8487592424665,267.9060320172991,375.0179356166295,342.9620361328125,2,True
GRB090518,256.0536983324134,66.60547861845593,288.14436804729957,398.3081164152726,3,True
GRB090518,310.0185913085937,327.5300537109375,350.99697265625,406.4350830078125,3,True
GRB090519,265.7476905616554,93.77316325419656,330.851176081477,301.7484378299198,3,True
GRB090519,338.09939735814146,159.83963093004726,367.9886876156456,325.093361302426,3,True
GRB090519,272.70066001198506,75.64954376220703,329.0954506613991,413.014481977983,3,True
GRB090529A,245.84739685058594,78.37494243621825,334.33809143066406,362.44821380615235,2,True
GRB090529A,325.80522537231445,241.87532806396484,373.41933822631836,370.19832611083984,2,True
GRB090530,257.67010373485334,65.63763085190138,307.0682572345344,390.9355574627312,2,True
GRB090530,334.10462951660156,333.83475112915045,382.9770107269287,388.38067054748535,2,True
GRB090531A,288.0349861307347,64.83628869563974,379.4455884568235,348.8919379051695,2,True
GRB090531A,299.6791585286458,185.60832977294922,321.61249287923175,325.1083272298177,2,True
GRB090531B,342.38014068603513,269.5638578414917,368.7268371582031,369.5810657501221,2,True
GRB090531B,255.6704736328125,65.87660163879396,291.59535400390627,377.6188845825195,2,True
GRB090607,315.4438764131986,71.76124301323524,342.1974839430589,357.85049174382135,2,True
GRB090607,349.26539611816406,266.2530860900879,356.23411560058594,282.4725151062012,2,True
GRB090618,262.46505443866437,342.596210186298,290.6482966496394,414.56779010479266,3,True
GRB090618,287.14386161428985,80.79653517926316,340.1680763119557,404.9178731949603,3,True
GRB090618,324.77520751953125,269.535643078032,354.89705258324034,410.7820608956473,3,True
GRB090621A,367.65577989943483,64.97745440868627,394.97510350004154,400.57771528528093,2,True
GRB090621A,274.00017514436144,323.8760256559953,306.30659949261207,405.5503792140795,2,True
GRB090621B,315.74671064104353,64.87536330450149,345.17181396484375,352.50057329450334,3,True
GRB090621B,421.32810668945314,292.5329010009766,492.75823364257815,385.01283569335936,3,True
GRB090628,338.0758169422979,67.53051368049958,397.17872619628906,339.9721974911897,3,True
GRB090628,321.7310981750488,198.05058415730798,364.31517664591473,327.26006571451825,3,True
GRB090708,298.91880798339844,67.89249382019042,364.43052978515624,396.85198364257815,2,True
GRB090708,295.58719191440315,74.27777046381041,362.0709491108739,296.25988627589027,2,True
GRB090709A,301.5385964711507,65.67400709788001,387.01980209350586,407.84754784901935,5,True
GRB090709A,304.4099655151367,238.6664047241211,330.5728530883789,367.93555450439453,5,True
GRB090709B,268.68471145629877,65.03736909230548,332.6795616149903,344.7149721781413,3,True
GRB090709B,358.0792909819504,235.26254956475617,391.26817058694775,339.19478423019933,3,True
GRB090712,284.50965118408203,82.71731523367075,351.99681384746845,322.9262833228478,2,True
GRB090712,445.46192169189453,159.75783983866373,468.0312321980794,358.37961196899414,2,True
GRB090715A,286.9421062858737,65.29021111313173,320.6145499093192,389.4948138801419,2,True
GRB090715A,344.2062116350446,300.26548113141735,368.7172328404018,376.22222900390625,2,True
GRB090715B,264.46625664893617,65.67149616809603,295.3855759640958,357.0399260825299,5,True
GRB090715B,364.2642622727614,292.0989696796124,385.7422825739934,358.1451345590445,5,True
GRB090715B,287.93387917911303,227.53193126005283,313.6937821332146,350.4151395909926,5,True
GRB090720A,312.90338712125214,64.76149337356155,346.2883878140836,374.8841181574641,2,False
GRB090726,271.3771286010742,87.2899866104126,303.6036720275879,354.8247261047363,5,True
GRB090726,258.83826573689777,129.02146657307944,277.11477152506507,262.3763135274251,5,True
GRB090726,352.881947517395,149.7987995147705,384.1203269958496,264.82441806793213,5,True
GRB090726,293.4511375427246,74.33133506774902,368.6426658630371,408.9215965270996,5,True
GRB090726,278.4751081466675,67.77433967590335,349.1052885055542,263.385103225708,5,True
GRB090727,258.2471497275613,67.17703550512144,289.9676825783469,355.79772394353694,2,True
GRB090727,332.6025074925916,168.0191055824017,383.4346029347387,361.7636287294585,2,True
GRB090728,272.87162407769097,68.52472958034937,330.7272176106771,334.6811048719618,2,True
GRB090728,337.30639839172363,207.52230262756348,366.14311027526855,360.78172302246094,2,True
GRB090807A,363.0472061722367,92.38098639029043,390.0232837818287,320.8590879087095,5,True
GRB090807A,315.95870172409786,72.94385092599052,371.83587646484375,412.49099876767116,5,True
GRB090807A,285.5782780502782,78.17905483823834,333.0385806921757,326.0386962890625,5,True
GRB090809A,302.4978535970052,66.54010289510089,350.9710564507378,337.65091281467016,2,True
GRB090809A,350.9723249162946,228.59107317243303,364.7247052873884,318.8482012067522,2,True
GRB090812,319.55704280308316,302.8156460353306,354.0793467930385,395.37550245012557,3,True
GRB090812,275.10773732710857,64.47568504177788,324.5182980907207,398.1606893734056,3,True
GRB090812,256.4047891368037,240.07942465077275,285.9062639319378,396.67029073963994,3,True
GRB090813,298.9137200249566,66.93944320678708,336.63846503363715,400.1660909016927,3,True
GRB090813,332.54656505584717,221.55469799041742,357.8584671020508,397.86462116241455,3,True
GRB090814A,282.55138919228,78.07912739536218,345.44039809912965,286.09338967841967,2,False
GRB090827,308.0500100942758,65.14552395160382,349.0976820725661,375.51506981482873,3,True
GRB090827,305.5234562800481,63.33877064631535,349.77608783428485,418.7068387545072,3,True
GRB090831C,257.5362237294515,66.59509050846097,298.2814013163249,345.89362780253094,3,True
GRB090831C,341.2495422363281,178.00377400716144,367.8873523530506,373.58446829659596,3,True
GRB090904A,329.78224092371323,68.90107562495211,379.9200241986443,385.7903020522174,3,True
GRB090904A,268.3887374877929,305.26487884521487,307.0421768188477,381.0696487426758,3,True
GRB090904A,369.9049377441406,281.6556739807129,389.11256980895996,366.8010540008545,3,True
GRB090904B,296.57030348344284,92.47862378033723,355.73375077681106,358.43279543789953,2,False
GRB090912,285.091309767503,73.13419459416316,358.54973778357873,402.2067589393029,4,True
GRB090912,259.0088003058183,105.49154743395356,295.74486943295125,327.904501262464,4,True
GRB090912,315.828267277898,66.88615066940721,366.4822635135135,321.62696590939083,4,True
GRB090916,257.5323547363281,66.27270872328015,284.6879821777344,333.31493598090276,3,True
GRB090916,306.62497329711914,232.95867538452148,350.52294158935547,316.5973129272461,3,True
GRB090926B,264.9878288717831,65.36940630744485,392.1298074161305,384.53050321691177,4,True
GRB090926B,262.5418982254831,68.33993951897872,330.3879169664885,364.941117136102,4,True
GRB090926B,259.4831515225497,60.07304937189276,329.87652587890625,424.8087657581676,4,True
GRB090927,315.83051215277777,66.07353786892358,345.3841817220052,322.17107747395835,3,True
