Burst_Name,Burst_PNG,Simple,Extended,Other,Too_Noisy,Follow
GRB181123B,GRB181123B_873186.png,12,0,0,0,"[10, 2, 0, 0, 0, 0]"
GRB181125A,GRB181125A_873433.png,34,9,5,4,"[15, 32, 5, 0, 0, 4]"
GRB181126A,GRB181126A_873539.png,19,0,2,0,"[21, 0, 1, 0, 0, 0]"
GRB181202A,GRB181202A_874334.png,1,2,15,1,"[12, 1, 8, 0, 0, 1]"
GRB181203A,GRB181203A_874475.png,16,24,9,6,"[6, 37, 13, 0, 0, 7]"
GRB181213A,GRB181213A_876016.png,2,1,12,0,"[9, 10, 6, 0, 2, 2]"
GRB181224A,GRB181224A_878911.png,32,4,12,1,"[28, 3, 6, 0, 9, 11]"
GRB181228A,GRB181228A_879909.png,25,15,3,4,"[26, 9, 5, 0, 3, 7]"
GRB190103B,GRB190103B_881709.png,4,5,17,1,"[8, 8, 16, 0, 2, 3]"
GRB190106A,GRB190106A_882252.png,0,2,15,0,"[9, 5, 10, 0, 1, 1]"
GRB190109A,GRB190109A_882747.png,6,20,6,1,"[7, 20, 9, 0, 2, 4]"
GRB190109B,GRB190109B_882809.png,11,0,1,0,"[11, 0, 0, 0, 1, 1]"
GRB190110A,GRB190110A_883012.png,22,1,9,3,"[20, 6, 8, 0, 3, 6]"
GRB190114A,GRB190114A_883600.png,2,2,21,24,"[7, 4, 15, 0, 3, 30]"
GRB190114B,GRB190114B_883818.png,4,13,23,10,"[14, 6, 19, 0, 6, 17]"
GRB190114C,GRB190114C_883832.png,26,19,0,2,"[15, 24, 2, 0, 4, 7]"
GRB190123A,GRB190123A_885314.png,4,14,13,12,"[11, 9, 12, 0, 5, 17]"
GRB190202A,GRB190202A_887217.png,21,11,5,3,"[11, 21, 7, 0, 1, 4]"
GRB190203A,GRB190203A_887512.png,16,12,14,5,"[15, 3, 21, 0, 4, 10]"
GRB190204A,GRB190204A_887579.png,16,2,1,0,"[13, 3, 5, 0, 2, 2]"
GRB190211A,GRB190211A_888648.png,1,1,14,3,"[9, 3, 6, 0, 2, 6]"
GRB190219A,GRB190219A_889748.png,0,2,13,2,"[11, 0, 9, 0, 0, 2]"
GRB190220A,GRB190220A_889785.png,14,3,1,0,"[5, 12, 0, 0, 1, 1]"
GRB190311A,GRB190311A_892607.png,27,20,6,3,"[25, 21, 17, 0, 1, 4]"
GRB190320A,GRB190320A_893808.png,5,6,17,21,"[6, 4, 17, 0, 3, 25]"
GRB190324A,GRB190324A_894718.png,20,7,14,3,"[22, 16, 12, 0, 0, 3]"
GRB190326A,GRB190326A_895006.png,12,0,3,0,"[12, 0, 0, 0, 2, 3]"
GRB190331A,GRB190331A_895813.png,10,13,21,2,"[18, 15, 18, 0, 2, 4]"
GRB190422A,GRB190422A_899979.png,11,9,21,4,"[27, 6, 23, 0, 4, 8]"
GRB190424A,GRB190424A_900285.png,23,11,11,3,"[13, 28, 11, 0, 3, 6]"
GRB190427A,GRB190427A_900730.png,12,0,1,1,"[10, 2, 1, 0, 0, 1]"
GRB190511A,GRB190511A_903158.png,0,1,13,3,"[2, 4, 12, 0, 0, 4]"
GRB190512A,GRB190512A_903357.png,14,27,7,3,"[6, 37, 20, 0, 0, 5]"
GRB190515B,GRB190515B_903845.png,16,5,5,3,"[22, 3, 2, 0, 1, 5]"
GRB190519A,GRB190519A_904394.png,3,5,18,0,"[15, 3, 16, 0, 1, 1]"
GRB190604B,GRB190604B_906654.png,1,2,13,0,"[10, 12, 8, 0, 0, 0]"
GRB190610A,GRB190610A_907754.png,13,0,0,0,"[10, 2, 1, 0, 0, 0]"
GRB190611A,GRB190611A_907950.png,11,17,4,9,"[3, 21, 13, 0, 3, 14]"
GRB190613A,GRB190613A_908288.png,2,10,20,11,"[11, 3, 20, 0, 3, 14]"
GRB190613B,GRB190613B_908329.png,22,21,3,5,"[30, 7, 8, 0, 6, 11]"
GRB190627A,GRB190627A_911609.png,12,0,0,0,"[9, 3, 0, 0, 0, 0]"
GRB190630B,GRB190630B_912102.png,10,2,2,1,"[8, 7, 0, 0, 0, 1]"
GRB190630C,GRB190630C_912239.png,21,22,9,2,"[3, 45, 9, 0, 1, 3]"
GRB190701A,GRB190701A_912310.png,1,1,15,1,"[4, 7, 9, 0, 1, 2]"
GRB190706B,GRB190706B_913302.png,7,29,17,6,"[19, 25, 19, 0, 4, 10]"
GRB190718A,GRB190718A_915091.png,12,12,3,21,"[14, 1, 6, 0, 4, 29]"
GRB190719C,GRB190719C_915381.png,8,14,15,2,"[20, 8, 25, 0, 2, 5]"
GRB190727B,GRB190727B_916733.png,7,15,25,3,"[13, 23, 30, 0, 1, 4]"
GRB190816A,GRB190816A_920783.png,1,0,3,11,"[3, 1, 3, 0, 0, 11]"
GRB190821A,GRB190821A_921722.png,0,3,17,1,"[9, 3, 16, 0, 0, 1]"
GRB190824A,GRB190824A_922107.png,1,2,13,0,"[12, 4, 7, 0, 0, 0]"
GRB190828B,GRB190828B_922808.png,22,11,7,5,"[19, 1, 12, 0, 7, 15]"
GRB190829A,GRB190829A_922968.png,6,2,18,1,"[12, 10, 12, 0, 2, 3]"
GRB190926A,GRB190926A_926515.png,1,7,7,31,"[4, 1, 5, 0, 3, 36]"
GRB191001B,GRB191001B_927345.png,3,8,20,10,"[12, 5, 21, 0, 0, 11]"
GRB191004A,GRB191004A_927825.png,24,3,14,3,"[32, 2, 9, 0, 2, 5]"
GRB191004B,GRB191004B_927839.png,26,18,2,5,"[29, 7, 12, 0, 3, 8]"
GRB191011A,GRB191011A_928924.png,31,10,13,2,"[30, 12, 23, 0, 3, 5]"
GRB191016A,GRB191016A_929744.png,1,5,18,2,"[6, 10, 18, 0, 2, 4]"
GRB191017B,GRB191017B_929981.png,11,0,1,0,"[11, 1, 0, 0, 0, 0]"
GRB191019A,GRB191019A_930285.png,9,17,6,1,"[1, 25, 14, 0, 0, 1]"
GRB191024A,GRB191024A_931242.png,26,16,2,4,"[5, 36, 4, 0, 0, 4]"
GRB191029A,GRB191029A_932058.png,4,17,14,4,"[3, 18, 18, 0, 4, 8]"
GRB191031A,GRB191031A_932435.png,4,2,12,0,"[9, 4, 10, 0, 2, 2]"
GRB191031C,GRB191031C_932595.png,4,2,13,0,"[14, 8, 10, 0, 0, 0]"
GRB191031D,GRB191031D_932608.png,11,0,0,1,"[10, 0, 0, 0, 1, 2]"
GRB191101A,GRB191101A_932742.png,16,21,10,7,"[15, 17, 18, 0, 4, 13]"
GRB191106A,GRB191106A_933515.png,11,1,0,0,"[7, 2, 2, 0, 2, 2]"
GRB191122A,GRB191122A_938899.png,21,19,0,3,"[4, 31, 2, 0, 1, 4]"
GRB191123A,GRB191123A_939079.png,1,3,14,2,"[10, 2, 4, 0, 5, 9]"
GRB191213A,GRB191213A_944091.png,0,0,1,12,"[0, 0, 1, 0, 0, 12]"
GRB191218A,GRB191218A_944916.png,1,5,18,1,"[16, 12, 14, 0, 2, 3]"
GRB191220A,GRB191220A_945344.png,5,15,6,23,"[5, 13, 8, 0, 2, 27]"
GRB191221B,GRB191221B_945521.png,25,7,0,0,"[24, 6, 1, 0, 1, 1]"
GRB191227A,GRB191227A_946344.png,22,16,5,4,"[23, 14, 15, 0, 2, 6]"
GRB191228A,GRB191228A_946476.png,1,7,20,17,"[9, 3, 15, 0, 2, 23]"
GRB200107B,GRB200107B_948219.png,5,0,17,2,"[10, 0, 17, 0, 1, 3]"
GRB200109A,GRB200109A_948361.png,9,13,15,9,"[10, 16, 14, 0, 4, 13]"
GRB200115A,GRB200115A_949361.png,24,9,11,6,"[24, 2, 17, 0, 8, 14]"
GRB200122A,GRB200122A_950330.png,7,21,17,6,"[19, 11, 23, 0, 1, 9]"
GRB200125A,GRB200125A_952164.png,3,3,13,2,"[3, 14, 10, 0, 0, 2]"
GRB200127A,GRB200127A_952791.png,1,2,17,38,"[5, 2, 10, 0, 5, 46]"
GRB200131A,GRB200131A_953689.png,20,13,15,2,"[28, 10, 13, 0, 4, 6]"
GRB200205B,GRB200205B_954519.png,0,3,13,1,"[2, 8, 10, 0, 1, 2]"
GRB200215A,GRB200215A_956639.png,16,0,1,1,"[14, 0, 2, 0, 1, 2]"
GRB200216B,GRB200216B_956824.png,11,25,3,3,"[13, 21, 12, 0, 2, 5]"
GRB200219A,GRB200219A_957271.png,25,13,4,5,"[28, 2, 4, 0, 5, 13]"
GRB200224A,GRB200224A_958141.png,9,8,13,17,"[6, 13, 14, 0, 4, 25]"
GRB200227A,GRB200227A_958592.png,27,13,0,4,"[18, 21, 5, 0, 0, 4]"
GRB200228B,GRB200228B_958733.png,16,7,7,13,"[15, 8, 7, 0, 3, 16]"
GRB200303A,GRB200303A_959431.png,14,17,13,7,"[10, 27, 17, 0, 2, 9]"
GRB200306A,GRB200306A_959917.png,25,7,12,1,"[31, 4, 12, 0, 3, 4]"
GRB200306C,GRB200306C_960102.png,2,5,15,3,"[4, 10, 17, 0, 1, 5]"
GRB200324A,GRB200324A_963260.png,6,14,20,5,"[15, 9, 17, 0, 4, 9]"
GRB200409A,GRB200409A_965484.png,2,14,28,5,"[21, 6, 22, 0, 2, 9]"
GRB200410A,GRB200410A_965638.png,21,6,14,5,"[24, 6, 19, 0, 2, 10]"
GRB200411A,GRB200411A_965784.png,14,0,0,2,"[14, 0, 0, 0, 1, 3]"
GRB200416A,GRB200416A_966554.png,17,13,18,5,"[29, 5, 24, 0, 0, 5]"
GRB200425A,GRB200425A_967774.png,18,6,13,8,"[21, 4, 10, 0, 4, 13]"
GRB200509A,GRB200509A_970886.png,3,5,23,11,"[11, 6, 19, 0, 4, 17]"
GRB200512A,GRB200512A_971846.png,11,20,3,4,"[2, 26, 11, 0, 3, 7]"
GRB200519A,GRB200519A_973140.png,11,17,27,2,"[38, 14, 31, 0, 1, 3]"
GRB200522A,GRB200522A_973628.png,11,0,0,0,"[9, 1, 0, 0, 1, 1]"
GRB200528A,GRB200528A_974827.png,4,17,27,3,"[26, 10, 34, 0, 0, 3]"
GRB200529A,GRB200529A_974942.png,9,18,4,3,"[5, 27, 4, 0, 0, 3]"
GRB200608A,GRB200608A_976692.png,3,2,12,30,"[5, 4, 11, 0, 2, 33]"
GRB200612A,GRB200612A_977310.png,2,6,26,15,"[14, 7, 21, 0, 2, 19]"
GRB200630A,GRB200630A_980210.png,24,20,6,0,"[10, 35, 11, 0, 1, 1]"
GRB200701A,GRB200701A_980421.png,17,21,10,4,"[9, 32, 12, 0, 3, 7]"
GRB200711A,GRB200711A_981957.png,4,16,19,1,"[15, 14, 20, 0, 1, 2]"
GRB200713A,GRB200713A_982201.png,5,2,20,14,"[6, 4, 13, 0, 5, 21]"
GRB200716C,GRB200716C_982707.png,24,23,2,3,"[17, 23, 9, 0, 1, 4]"
GRB200806A,GRB200806A_987016.png,4,13,23,4,"[17, 10, 24, 0, 3, 9]"
GRB200819A,GRB200819A_992099.png,6,26,8,4,"[13, 15, 18, 0, 2, 7]"
GRB200829A,GRB200829A_993768.png,14,3,3,0,"[16, 2, 2, 0, 1, 1]"
GRB200901A,GRB200901A_994143.png,14,22,8,2,"[9, 30, 14, 0, 2, 4]"
GRB200901B,GRB200901B_994165.png,0,3,3,15,"[1, 3, 3, 0, 0, 15]"
GRB200903A,GRB200903A_994389.png,15,9,17,4,"[30, 0, 12, 0, 3, 8]"
GRB200906A,GRB200906A_994856.png,1,3,13,0,"[7, 13, 5, 0, 2, 2]"
GRB200907B,GRB200907B_995004.png,11,0,0,0,"[9, 0, 0, 0, 1, 2]"
GRB200909B,GRB200909B_995288.png,20,13,13,2,"[16, 24, 14, 0, 2, 4]"
GRB200917A,GRB200917A_996184.png,3,1,12,2,"[6, 0, 9, 0, 2, 4]"
GRB200919A,GRB200919A_996503.png,19,4,12,2,"[28, 0, 12, 0, 2, 4]"
GRB200922A,GRB200922A_997024.png,30,15,1,2,"[6, 34, 4, 0, 3, 5]"
GRB200925B,GRB200925B_997453.png,0,2,11,1,"[12, 4, 5, 0, 1, 2]"
GRB201001A,GRB201001A_998344.png,15,2,17,9,"[10, 1, 17, 0, 8, 18]"
GRB201006A,GRB201006A_998907.png,16,2,0,1,"[16, 2, 1, 0, 0, 1]"
GRB201013A,GRB201013A_999948.png,5,10,21,4,"[16, 12, 17, 0, 1, 5]"
GRB201014A,GRB201014A_1000255.png,6,7,13,20,"[8, 5, 10, 0, 5, 26]"
GRB201015A,GRB201015A_1000452.png,20,15,7,8,"[20, 15, 9, 0, 1, 9]"
GRB201017A,GRB201017A_1000613.png,23,20,6,3,"[23, 12, 15, 0, 2, 5]"
GRB201020A,GRB201020A_1000926.png,11,0,1,0,"[10, 1, 1, 0, 0, 0]"
GRB201021C,GRB201021C_1001130.png,13,10,14,6,"[9, 23, 13, 0, 1, 7]"
GRB201024A,GRB201024A_1001514.png,17,2,0,0,"[14, 4, 0, 0, 0, 0]"
GRB201026A,GRB201026A_1002103.png,7,12,25,6,"[31, 2, 22, 0, 0, 6]"
GRB201027A,GRB201027A_1002158.png,23,12,8,5,"[12, 24, 7, 0, 3, 8]"
GRB201029A,GRB201029A_1003002.png,5,18,6,18,"[5, 20, 10, 0, 3, 22]"
GRB201104B,GRB201104B_1004168.png,7,12,18,2,"[10, 15, 16, 0, 3, 6]"
GRB201105A,GRB201105A_1004239.png,24,18,0,4,"[5, 34, 2, 0, 0, 4]"
GRB201128A,GRB201128A_1009679.png,18,12,7,13,"[7, 18, 9, 0, 2, 16]"
GRB201203A,GRB201203A_1010946.png,16,7,23,13,"[16, 6, 20, 0, 7, 23]"
GRB201209A,GRB201209A_1011980.png,0,3,13,0,"[7, 4, 13, 0, 1, 1]"
GRB201216C,GRB201216C_1013243.png,2,2,12,1,"[6, 2, 13, 0, 1, 2]"
GRB201221A,GRB201221A_1013852.png,8,12,11,18,"[8, 7, 13, 0, 4, 24]"
GRB201221D,GRB201221D_1014037.png,19,1,3,1,"[19, 0, 0, 0, 4, 5]"
GRB201223A,GRB201223A_1014316.png,11,6,22,1,"[24, 3, 18, 0, 2, 3]"
GRB201229A,GRB201229A_1015088.png,20,4,21,8,"[13, 10, 23, 0, 4, 13]"
GRB210102C,GRB210102C_1015728.png,9,7,20,2,"[23, 9, 15, 0, 0, 2]"
GRB210104A,GRB210104A_1015873.png,1,5,16,2,"[10, 1, 17, 0, 1, 3]"
GRB210104B,GRB210104B_1015919.png,1,3,12,0,"[9, 5, 10, 0, 0, 0]"
GRB210112A,GRB210112A_1016881.png,18,11,17,2,"[29, 7, 24, 0, 0, 2]"
GRB210119A,GRB210119A_1017711.png,18,0,5,3,"[16, 3, 0, 0, 4, 7]"
GRB210205A,GRB210205A_1030629.png,3,2,17,6,"[7, 1, 16, 0, 4, 11]"
GRB210207B,GRB210207B_1031297.png,1,3,13,0,"[8, 4, 12, 0, 0, 0]"
GRB210209A,GRB210209A_1031636.png,2,10,22,11,"[13, 8, 16, 0, 3, 16]"
GRB210210A,GRB210210A_1031728.png,0,2,16,0,"[8, 8, 6, 0, 0, 0]"
GRB210211A,GRB210211A_1032024.png,14,4,1,5,"[10, 3, 0, 0, 5, 14]"
GRB210212A,GRB210212A_1032183.png,9,3,10,19,"[9, 3, 11, 0, 1, 22]"
GRB210217A,GRB210217A_1033264.png,13,3,0,0,"[7, 10, 0, 0, 0, 0]"
GRB210218A,GRB210218A_1033328.png,3,14,11,12,"[9, 11, 18, 0, 1, 15]"
GRB210222B,GRB210222B_1034325.png,3,1,13,0,"[8, 5, 4, 0, 3, 3]"
GRB210226A,GRB210226A_1034721.png,2,3,9,0,"[5, 4, 11, 0, 1, 1]"
GRB210305A,GRB210305A_1035922.png,20,15,9,3,"[9, 29, 10, 0, 1, 4]"
GRB210306A,GRB210306A_1035994.png,14,4,0,1,"[12, 3, 1, 0, 2, 3]"
GRB210306B,GRB210306B_1036024.png,3,15,23,6,"[18, 7, 26, 0, 2, 9]"
GRB210307A,GRB210307A_1036139.png,0,3,21,18,"[14, 0, 9, 0, 5, 24]"
GRB210308A,GRB210308A_1036227.png,13,1,0,0,"[8, 3, 3, 0, 0, 0]"
GRB210318A,GRB210318A_1037339.png,4,15,0,4,"[1, 12, 5, 0, 1, 6]"
GRB210321A,GRB210321A_1037828.png,16,7,20,2,"[20, 4, 21, 0, 5, 7]"
GRB210323A,GRB210323A_1038247.png,12,0,0,0,"[11, 0, 1, 0, 0, 0]"
GRB210402A,GRB210402A_1040123.png,0,3,15,0,"[5, 10, 14, 0, 0, 0]"
GRB210403A,GRB210403A_1040345.png,1,4,14,4,"[5, 2, 14, 0, 2, 7]"
GRB210410A,GRB210410A_1042113.png,17,17,1,3,"[6, 29, 4, 0, 0, 3]"
GRB210411C,GRB210411C_1042398.png,10,11,22,1,"[22, 10, 20, 0, 2, 4]"
GRB210419A,GRB210419A_1044032.png,3,4,8,30,"[4, 4, 6, 0, 1, 33]"
GRB210419C,GRB210419C_1044236.png,12,0,15,13,"[13, 3, 6, 0, 6, 20]"
GRB210420B,GRB210420B_1044382.png,2,3,3,15,"[1, 2, 3, 0, 2, 18]"
GRB210421A,GRB210421A_1044426.png,14,12,17,1,"[24, 5, 18, 0, 3, 5]"
GRB210422A,GRB210422A_1044678.png,27,5,16,5,"[18, 17, 16, 0, 4, 9]"
GRB210430A,GRB210430A_1046014.png,22,12,12,3,"[19, 12, 18, 0, 2, 5]"
GRB210504A,GRB210504A_1046782.png,2,3,17,26,"[6, 2, 13, 0, 1, 30]"
GRB210509A,GRB210509A_1047531.png,18,5,18,3,"[17, 4, 24, 0, 2, 5]"
GRB210514A,GRB210514A_1048372.png,0,22,28,3,"[21, 19, 37, 0, 1, 4]"
GRB210515C,GRB210515C_1048618.png,5,16,5,1,"[6, 14, 10, 0, 2, 4]"
GRB210517A,GRB210517A_1048783.png,11,1,0,0,"[3, 9, 0, 0, 0, 0]"
GRB210527A,GRB210527A_1051453.png,0,2,12,31,"[2, 0, 3, 0, 10, 42]"
GRB210610A,GRB210610A_1054627.png,29,6,13,1,"[28, 10, 12, 0, 2, 3]"
GRB210610B,GRB210610B_1054681.png,21,23,5,4,"[13, 27, 14, 0, 4, 8]"
GRB210618A,GRB210618A_1056426.png,17,0,0,0,"[15, 0, 0, 0, 2, 2]"
GRB210619B,GRB210619B_1056757.png,5,31,14,1,"[16, 18, 33, 0, 3, 4]"
GRB210702A,GRB210702A_1058804.png,25,32,1,1,"[7, 45, 7, 0, 2, 3]"
GRB210708A,GRB210708A_1059460.png,15,0,0,0,"[8, 4, 1, 0, 2, 2]"
GRB210712A,GRB210712A_1059881.png,4,5,17,1,"[8, 9, 20, 0, 1, 2]"
GRB210722A,GRB210722A_1061223.png,16,25,0,3,"[2, 35, 4, 0, 0, 4]"
GRB210723A,GRB210723A_1061284.png,24,15,0,1,"[8, 27, 3, 0, 4, 5]"
GRB210724A,GRB210724A_1061482.png,15,15,20,3,"[20, 13, 20, 0, 5, 9]"
GRB210725A,GRB210725A_1061511.png,1,14,1,1,"[2, 13, 2, 0, 0, 1]"
GRB210725B,GRB210725B_1061554.png,11,3,1,22,"[9, 0, 3, 0, 3, 28]"
GRB210726A,GRB210726A_1061687.png,12,0,0,0,"[8, 3, 1, 0, 0, 0]"
GRB210730A,GRB210730A_1062150.png,13,0,0,0,"[8, 5, 0, 0, 0, 0]"
GRB210731A,GRB210731A_1062336.png,17,4,15,8,"[15, 8, 14, 0, 5, 13]"
GRB210807A,GRB210807A_1064221.png,3,13,21,6,"[7, 9, 27, 0, 2, 9]"
GRB210807C,GRB210807C_1064421.png,7,15,9,5,"[6, 19, 19, 0, 0, 5]"
GRB210818A,GRB210818A_1069169.png,16,27,2,2,"[0, 42, 5, 0, 2, 4]"
GRB210820A,GRB210820A_1069551.png,7,9,10,18,"[10, 4, 9, 0, 3, 25]"
GRB210822A,GRB210822A_1069788.png,28,14,1,2,"[17, 21, 5, 0, 1, 3]"
GRB210824A,GRB210824A_1070157.png,6,23,7,4,"[8, 9, 17, 0, 2, 7]"
GRB210901A,GRB210901A_1071488.png,3,3,15,1,"[3, 8, 17, 0, 0, 1]"
GRB210905A,GRB210905A_1071993.png,11,16,13,9,"[23, 7, 9, 0, 6, 19]"
GRB210912A,GRB210912A_1072990.png,20,4,6,0,"[25, 4, 6, 0, 1, 1]"
GRB210919A,GRB210919A_1073893.png,12,0,3,1,"[10, 0, 0, 0, 5, 6]"
GRB210930A,GRB210930A_1075565.png,19,17,6,4,"[11, 25, 11, 0, 1, 5]"
GRB211023B,GRB211023B_1080859.png,13,0,0,1,"[12, 0, 0, 0, 1, 2]"
GRB211024B,GRB211024B_1081073.png,1,3,10,2,"[8, 2, 8, 0, 2, 4]"
GRB211025A,GRB211025A_1081113.png,1,1,2,12,"[2, 1, 3, 0, 1, 13]"
GRB211129A,GRB211129A_1085430.png,6,13,12,21,"[11, 10, 12, 0, 4, 26]"
GRB211207A,GRB211207A_1088376.png,13,0,0,0,"[13, 0, 0, 0, 0, 0]"
GRB211211A,GRB211211A_1088940.png,0,19,4,2,"[1, 16, 12, 0, 0, 2]"
GRB211221A,GRB211221A_1090472.png,20,8,8,7,"[16, 11, 13, 0, 3, 10]"
GRB211223C,GRB211223C_1090656.png,6,5,18,1,"[10, 4, 14, 0, 2, 3]"
GRB211225B,GRB211225B_1090853.png,23,9,15,3,"[20, 19, 26, 0, 2, 5]"
GRB211227A,GRB211227A_1091101.png,5,28,16,3,"[13, 30, 28, 0, 0, 4]"
GRB220101A,GRB220101A_1091527.png,3,4,12,1,"[9, 4, 9, 0, 1, 2]"
GRB220117A,GRB220117A_1093592.png,1,3,19,6,"[12, 1, 14, 0, 2, 8]"
GRB220117B,GRB220117B_1093611.png,6,7,17,23,"[6, 13, 13, 0, 4, 28]"
GRB220118A,GRB220118A_1093742.png,16,3,2,1,"[11, 9, 2, 0, 0, 1]"
GRB220218A,GRB220218A_1093860.png,2,8,15,21,"[7, 9, 14, 0, 2, 25]"
GRB220302A,GRB220302A_1094950.png,12,3,3,3,"[12, 2, 4, 0, 1, 4]"
GRB220305A,GRB220305A_1095215.png,10,21,11,5,"[5, 23, 15, 0, 5, 11]"
GRB220306B,GRB220306B_1095288.png,21,13,1,2,"[14, 12, 7, 0, 4, 6]"
GRB220319A,GRB220319A_1098132.png,22,12,9,5,"[16, 21, 16, 0, 3, 8]"
GRB220325A,GRB220325A_1099310.png,12,1,0,0,"[12, 0, 0, 0, 0, 0]"
GRB220403B,GRB220403B_1101053.png,10,3,2,0,"[7, 4, 5, 0, 0, 0]"
GRB220404A,GRB220404A_1101133.png,3,4,12,3,"[11, 0, 6, 0, 1, 6]"
GRB220408A,GRB220408A_1101675.png,2,6,16,0,"[8, 10, 14, 0, 1, 1]"
GRB220412A,GRB220412A_1102281.png,9,4,19,14,"[8, 4, 14, 0, 3, 17]"
GRB220412B,GRB220412B_1102329.png,20,0,4,1,"[14, 0, 3, 0, 6, 8]"
GRB220427A,GRB220427A_1104343.png,16,30,0,3,"[8, 32, 7, 0, 0, 4]"
GRB220430A,GRB220430A_1104692.png,1,1,8,0,"[7, 2, 8, 0, 0, 0]"
GRB220501A,GRB220501A_1104842.png,12,29,5,8,"[3, 38, 6, 0, 0, 9]"
GRB220518A,GRB220518A_1107050.png,6,1,20,2,"[9, 12, 18, 0, 2, 4]"
GRB220521A,GRB220521A_1107466.png,10,24,18,0,"[28, 16, 20, 0, 1, 1]"
GRB220611A,GRB220611A_1110090.png,7,11,12,20,"[2, 13, 11, 0, 4, 26]"
GRB220618A,GRB220618A_1110821.png,14,24,3,7,"[10, 24, 10, 0, 1, 8]"
GRB220623A,GRB220623A_1111672.png,13,15,11,4,"[8, 26, 19, 0, 1, 6]"
GRB220701A,GRB220701A_1114034.png,5,7,17,15,"[9, 8, 15, 0, 3, 18]"
GRB220706A,GRB220706A_1114937.png,13,2,3,5,"[7, 11, 3, 0, 0, 6]"
GRB220708A,GRB220708A_1115156.png,13,0,3,1,"[10, 0, 1, 0, 5, 6]"
GRB220711B,GRB220711B_1115766.png,0,2,14,1,"[9, 1, 11, 0, 0, 1]"
GRB220714B,GRB220714B_1116221.png,2,3,10,0,"[3, 4, 14, 0, 0, 0]"
GRB220715B,GRB220715B_1116441.png,7,17,16,3,"[13, 29, 17, 0, 0, 3]"
GRB220730A,None,4,25,15,4,"[15, 37, 16, 0, 2, 6]"
GRB220806A,None,20,1,2,1,"[15, 7, 0, 0, 0, 1]"
GRB220813A,None,4,5,18,2,"[10, 1, 17, 0, 1, 3]"
GRB220826A,None,2,5,15,0,"[7, 6, 12, 0, 2, 2]"
GRB220907A,None,22,13,2,5,"[11, 21, 11, 0, 1, 6]"
GRB220930A,None,5,23,17,3,"[18, 19, 18, 0, 2, 5]"
GRB221009A,None,0,0,2,12,"[0, 0, 0, 0, 2, 14]"
GRB221016A,None,18,20,2,3,"[8, 30, 6, 0, 0, 3]"
GRB221024A,None,19,18,9,2,"[15, 14, 13, 0, 6, 10]"
GRB221027B,None,4,0,16,1,"[11, 9, 8, 0, 0, 1]"
GRB221028A,None,3,14,2,1,"[5, 13, 10, 0, 0, 1]"
GRB221110A,None,11,1,1,1,"[2, 11, 0, 0, 0, 1]"
GRB221120A,None,15,0,0,1,"[14, 0, 0, 0, 1, 2]"
GRB221201A,None,22,25,3,4,"[9, 37, 8, 0, 1, 5]"
GRB221202A,None,16,18,6,4,"[5, 29, 5, 0, 2, 9]"
GRB221216A,None,1,14,25,6,"[21, 5, 17, 0, 3, 11]"
GRB221226B,None,14,1,0,0,"[10, 3, 0, 0, 2, 2]"
GRB230116C,None,2,6,5,19,"[2, 10, 3, 0, 2, 21]"
GRB230116D,None,10,18,11,10,"[2, 23, 21, 0, 0, 11]"
GRB230123A,None,17,0,1,1,"[15, 2, 1, 0, 0, 1]"
GRB230204A,None,3,2,20,29,"[9, 3, 17, 0, 0, 33]"
GRB230205A,None,13,0,0,2,"[11, 2, 0, 0, 0, 2]"
GRB230216A,None,4,6,27,19,"[13, 2, 21, 0, 5, 26]"
GRB230217A,None,12,0,1,0,"[11, 1, 1, 0, 0, 0]"
GRB230228A,None,13,0,0,0,"[9, 3, 1, 0, 0, 0]"
GRB230322B,None,25,18,6,2,"[0, 44, 6, 0, 1, 3]"
GRB230325A,None,20,13,8,2,"[25, 7, 15, 0, 0, 3]"
GRB230328B,None,21,12,13,2,"[16, 25, 18, 0, 1, 4]"
GRB230405B,None,12,2,1,1,"[9, 6, 2, 0, 0, 1]"
GRB230409B,None,14,4,0,0,"[9, 7, 3, 0, 0, 0]"
GRB230414B,None,6,13,10,10,"[4, 14, 10, 0, 3, 13]"
GRB230420A,None,1,2,8,3,"[7, 1, 6, 0, 1, 5]"
GRB230423A,None,5,5,12,21,"[11, 2, 13, 0, 1, 22]"
GRB230427A,None,14,4,1,1,"[4, 13, 3, 0, 0, 1]"
GRB230506B,None,9,20,14,4,"[18, 15, 21, 0, 0, 6]"
GRB230506C,None,16,10,14,3,"[14, 13, 16, 0, 3, 6]"
GRB230510A,None,7,13,22,1,"[18, 7, 29, 0, 0, 3]"
GRB230606A,None,1,3,12,0,"[10, 4, 8, 0, 0, 0]"
GRB230618A,None,3,8,14,14,"[6, 10, 12, 0, 3, 19]"
GRB230622A,None,2,6,16,0,"[17, 6, 6, 0, 0, 0]"
GRB230628E,None,25,8,2,2,"[19, 14, 2, 0, 1, 3]"
GRB230723B,None,16,3,0,0,"[5, 14, 0, 0, 0, 0]"
GRB230728A,None,1,1,12,1,"[9, 1, 9, 0, 0, 1]"
GRB230802A,None,7,21,9,2,"[20, 16, 9, 0, 0, 2]"
GRB230805B,None,1,9,2,3,"[5, 4, 5, 0, 1, 4]"
GRB230815A,None,29,4,8,4,"[29, 7, 10, 0, 1, 5]"
GRB230816A,None,16,17,7,5,"[7, 26, 8, 0, 2, 8]"
